epoch,lr,train_loss,val_loss,val_dice_WT,val_dice_TC,val_dice_ET,val_mean_dice,crop_source_counts
106,4.287768888388513e-06,0.25742698330632463,0.24502596642289842,0.9167856027682623,0.904111401098115,0.8593869514222561,0.8934279850962111,"{""tumor_jitter"": 371, ""et_jitter"": 155, ""foreground"": 146, ""random"": 68, ""tumor_jitter_no_et"": 4}"
107,3.839246190937173e-06,0.25978769376994143,0.2468457578903153,0.9190921804734639,0.9041350259667351,0.8616880569589689,0.8949717544663892,"{""tumor_jitter"": 369, ""foreground"": 152, ""et_jitter"": 142, ""random"": 79, ""tumor_jitter_no_et"": 2}"
108,3.4227024433899e-06,0.2602155612561331,0.24732740244695117,0.9114526887734731,0.9018121370247432,0.8597990244900672,0.8910212834294278,"{""tumor_jitter"": 378, ""foreground"": 154, ""et_jitter"": 126, ""random"": 80, ""tumor_jitter_no_et"": 6}"
109,3.0384231240244496e-06,0.2567025535810058,0.24418376524533544,0.9153383872338704,0.9058434104635602,0.8588550081962092,0.8933456019645466,"{""tumor_jitter"": 381, ""foreground"": 163, ""et_jitter"": 125, ""random"": 70, ""tumor_jitter_no_et"": 5}"
110,2.686671598691119e-06,0.25432557431400143,0.24449855986805188,0.9124087989330292,0.9055957168340683,0.8596056316931523,0.8925367158200833,"{""tumor_jitter"": 393, ""foreground"": 143, ""et_jitter"": 138, ""random"": 67, ""tumor_jitter_no_et"": 3}"
111,2.367688940315011e-06,0.25229673568279515,0.24454339632675762,0.9159455058120546,0.9057571091112636,0.8613348981234862,0.894345837682268,"{""tumor_jitter"": 383, ""foreground"": 152, ""et_jitter"": 136, ""random"": 71, ""tumor_jitter_no_et"": 2}"
112,2.0816937636766186e-06,0.2509460554868784,0.24622542435924213,0.917476986277671,0.903372517582916,0.8613073158861501,0.8940522732489123,"{""tumor_jitter"": 369, ""et_jitter"": 158, ""foreground"": 151, ""random"": 60, ""tumor_jitter_no_et"": 6}"
113,1.8288820755842523e-06,0.25448317106773133,0.2457673925019446,0.917097587386767,0.9048127265913146,0.8609750039156204,0.8942951059645674,"{""tumor_jitter"": 363, ""et_jitter"": 157, ""foreground"": 148, ""random"": 73, ""tumor_jitter_no_et"": 3}"
114,1.609427140540686e-06,0.2547579531067161,0.2459016033581325,0.916372307851201,0.9044868117287046,0.8595970330154787,0.8934853841984615,"{""tumor_jitter"": 357, ""et_jitter"": 162, ""foreground"": 145, ""random"": 78, ""tumor_jitter_no_et"": 2}"
115,1.4234793619963862e-06,0.25890908037782995,0.24555441261756988,0.9158993684110187,0.9060822439335642,0.8604660644070261,0.8941492255838698,"{""tumor_jitter"": 364, ""foreground"": 170, ""et_jitter"": 121, ""random"": 86, ""tumor_jitter_no_et"": 3}"
116,1.2711661792704668e-06,0.2536953813146039,0.24640808321890376,0.91515620918501,0.904712279282865,0.8604978188188808,0.893455435762252,"{""tumor_jitter"": 383, ""et_jitter"": 149, ""foreground"": 143, ""random"": 66, ""tumor_jitter_no_et"": 3}"
117,1.1525919802101657e-06,0.2500263466449675,0.24605366573447274,0.9162645846605301,0.9049363552814438,0.8599072018214929,0.8937027139211556,"{""tumor_jitter"": 380, ""et_jitter"": 152, ""foreground"": 141, ""random"": 68, ""tumor_jitter_no_et"": 3}"
118,1.0678380296485951e-06,0.2546702156203889,0.24643420027125448,0.9156657721315111,0.90485186789717,0.8600880079027106,0.8935352159771305,"{""tumor_jitter"": 360, ""et_jitter"": 165, ""foreground"": 142, ""random"": 74, ""tumor_jitter_no_et"": 3}"
119,1.0169624137099156e-06,0.25460274892068036,0.2454281832135859,0.9152032764185043,0.904516029499826,0.8598689382694497,0.8931960813959267,"{""tumor_jitter"": 365, ""foreground"": 166, ""et_jitter"": 143, ""random"": 63, ""tumor_jitter_no_et"": 7}"
120,1e-06,0.2555269334184867,0.2453718258866242,0.9159493229218891,0.9046581713216645,0.8596979675927853,0.8934351539454463,"{""tumor_jitter"": 364, ""foreground"": 158, ""et_jitter"": 144, ""random"": 70, ""tumor_jitter_no_et"": 8}"
